label,text0,text1
60,chipotle mexican grill received immigration custom enforcement notice inspection restaurant,chipotle mexican enforcement received immigration restaurant grill notice inspection custom
13,minute court ruling allows rahm emanuel atlantic wire,minute court woo ruling allows rahm emanuel atlantic wire
17,latest news jesse ventura force tsa submission jennifer abel thing pr guardian usa,latest news jesse ventura force transportation security administration submission jennifer abel thing commonwealth of puerto rico guardian usa
68,list academy award nomination chicago sun time,list academy honorary society award nomination chicago sun time
45,justin bieber jon stewart body snatching victim video,justin bieber jon stewart body snatching victim snap video
56,christina aguilera flub national anthem singing er rampart watched gallant,christina aguilera flub national anthem singing hymn er rampart find out watched gallant
48,engel today egyptian unrest continues journalist targeted egypt jan,engel today egyptian unrest continues journalist targeted united arab republic jan
42,gear salmon fishing,gear salmon
37,lose weight world effective nutrition acai weight loss acai berry weight loss,lose world effective acai weight acai berry weight loss
68,natalie portman colin firth king speech winner sag melissa teo christian bale,natalie portman colin john rupert firth king speech winner sag down melissa teo christian bale
19,save energy cash quick easy tip article will help save ton money saving en,save doe cash quick prosperous tip article will help save ton money saving en
40,bioportfolio news fda approves drug reduce preterm delivery risk pharmaceutical busi bioportfolio news,bioportfolio news fda approves dose reduce preterm delivery risk pharmaceutic busi bioportfolio news
21,climate change update bizarre weather destroyed crop legendary fund manager jeremy grantham weig,climate change update flaky weather destroyed graze legendary fund manager jeremy grantham weig
70,bully sense anxiety relaxation technique,anxiety sense bully relaxation technique
65,alert best buy announces buy program electronics news alert,alert program buy announces buy best electronics news alert
31,thing social medium revolution activist twitter,thing social chitter medium revolution activist twitter
68,king speech dominates oscar nomination,king speech oscar dominates nomination
68,full list oscar nominee,full list academy award nominee
79,favorite superbowl commercial doritos snicker darth vader volkswagen commercial pretty funny,favorite superbowl commercial message doritos snicker darth vader volkswagen commercial message pretty queer
75,changing facebook place privacy setting opportunity business location based mobile marketin,transfer facebook place privacy setting opportunity business localisation based mobile marketin
48,egyptian army start rounding journalist egyptian military rounded journalist thursday,egyptian army start rounding egyptian military rounded journalist thursday
11,cuomo expose dirty budget trick cut announced today,expose dirty budget trick cut announced today
81,black swan trippy natalie portman good performance,bootleg swan trippy natalie portman good performance
56,watch christina agulilera botch national anthem super bowl michael mccarthy usa today heard,watch super usa botch national anthem christina bowl michael mccarthy agulilera today heard
77,cal grant financial aid application california student launched student maximize aid option app,cal grant aid option application california student launched student maximize aid financial app
54,future iran nuclear talk ahmadinejad afp afp iran president mahmoud ahmadinejad,future iran nuclear talk ahmadinejad afp alpha fetoprotein afp iran president mahmoud chairperson ahmadinejad
68,oscar nomination box office help king speech soar tuesday dilemma box,oscar nomination box office help king speech soar tuesday dilemma box
79,chrysler commercial eminem best bad car terrible superbowl,best commercial eminem chrysler bad car terrible superbowl
42,carp secret homemade fish bait recipe catch bigger carp pole bending time tested fish bait,carp secret homemade swelled fish cavil bait recipe catch bigger carp fourth dimension pole bending time tested fish bait
9,news video white stripe call quits read breakup rip bummer,news video white stripe call riptide quits read breakup rip dissolution bummer
17,couldn place tsa unveils modest body scanner abc news,couldn place tsa unveils abcs modest body scanner abc news
59,today president alisaleh yemen vowed election support peaceful transition power feb,today president alisaleh yemen power election support vowed transition peaceful feb
79,eminem super bowl commercial damn chrysler commercial imported detroit,imported super bowl commercial damn chrysler commercial eminem detroit
48,egypt turn internet long broadcast violence strongarms journalist leave,egypt turn leave long broadcast violence strongarms journalist internet
22,olbermann land current grow york adage outspoken tv host keith olbermann fresh,olbermann state current grow york adage outspoken tv host keith olbermann overbold
37,acai berry scam free trial weight loss genius scam associated acai berry supposed,acai rook berry scam free trial weight mulct loss genius scam associated acai berry supposed
79,lmao check funny commercial doritos pepsi max,lmao check funny confirmation commercial doritos pepsi max
87,identity theft cost infographic,identity cost infographic
59,yemen day rage draw ten thousand,yemen day rage draw ten thousand
46,legal news study red light camera save life nwindiana,legal photographic camera news study red light camera save life nwindiana
68,king speech top directing prize,top executive speech top directing prize
59,tunisia egypt yemen,republic of yemen tunisia egypt yemen
11,recognizes reduced state spending key solving ny fiscal crisis,crisis reduced state spending key solving ny fiscal recognizes
56,usa national anthem hard song sing,national usa anthem hard song sing
