label,text0,text1
5,biosynthesis of fatty acids and sterols in relation to the antibiotic formation in oudemansiella mucida,biosynthesis of fatty acids in oudemansiella and relation to the antibiotic formation in sterols mucida
5,kinetics of glucose repression of yeast cytochrome c,kinetics of glucose repression of yeast c
5,alcohol dehydrogenase activity of the subcellular fractions of torulopsis candida yeasts grown on glucose and hexadecane,alcohol dehydrogenase activity of fully grown the subcellular fractions alcoholic beverage of torulopsis candida yeasts grown on glucose turn and hexadecane
5,the effect of the water activity of the milieu on rates of glucose uptake by the osmophilic yeasts saccharomyces rouxii and debaryomyces hansenii,the effect of the water activity of on milieu the rates by glucose uptake debaryomyces the rouxii yeasts saccharomyces osmophilic and of hansenii
5,relationship of glycolytic intermediates glycolytic enzymes and ammonia to glycogen metabolism during sporulation in the yeast saccharomyces cerevisiae,relationship of glycolytic intermediates glycolytic enzyme and ammonia to glycogen metabolic process during monogenesis in the yeast saccharomyces cerevisiae
5,the influence of certain growth conditions on the phosphatase activity of streptococcus mutans grown in batch and continuous culture,streptococcus influence of certain growth conditions in the phosphatase of activity the mutans grown on batch and continuous culture
5,effects of glucose and chromium iii concentrations in the medium on the uptake of 51cr by brewer s yeast,effects of and chromium in the medium on the uptake of cr by yeast
5,flow microfluorometry study of diauxic batch growth of saccharomyces cerevisiae,menses microfluorometry study of diauxic batch growth of genus saccharomyces cerevisiae
5,mathematical model of cell growth and phosphatase biosynthesis in saccharomyces carlsbergensis under phosphate limitation,numerical model of cell growth and phosphatase biosynthesis in saccharomyces carlsbergensis under phosphate restriction
5,effect of carbon composition of the fermented medium on the synthesis of volatile acids by the yeast saccharomyces carlsbergensis 776,effect of composition of medium the of volatile acids by the yeast saccharomyces
5,in situ study of the glycolytic pathway in saccharomyces cerevisiae,in situ of the glycolytic pathway cerevisiae
5,biosynthesis and regulation of fructose 1 6 bisphosphatase and phosphofructokinase in saccharomyces cerevisiae grown in the presence of glucose and gluconeogenic carbon sources,biosynthesis and regulation of fructose bisphosphatase comport and phosphofructokinase in saccharomyces cerevisiae grown in the presence of glucose and inwards gluconeogenic carbon regulating bearing sources
5,regulation of saccharomyces cerevisiae nicotinamide adenine dinucleotide phosphate dependent glutamate dehydrogenase by proteolysis during carbon starvation,regulation genus saccharomyces away of saccharomyces cerevisiae nicotinamide adenine dinucleotide phosphate dependent glutamate dehydrogenase subject by proteolysis during carbon starvation
5,regulation of alpha amylase biosynthesis in pichia burtonii b,of alpha amylase biosynthesis in pichia burtonii b
5,effect of anaerobiosis and glucose on the content of haem and its precursors in intact yeast cells,effect of anaerobiosis and glucose content haem and its precursors in yeast cells
5,characterization of two salmonella newport bacteriophages,bacteriophages of two salmonella newport characterization
6,metabolic and ultrastructural changes induced in adipose tissue by insulin,metabolic and ultrastructural changes induced in adipose tissue past bring on by insulin
6,the fourth international standard for insulin,quartern the fourth international standard for insulin
6,insulin induced accumulation of d xylose against an apparent concentration gradient in diaphragm muscle in vivo,apparent induced accumulation of d insulin against an muscle concentration gradient in diaphragm xylose in vivo
6,effects of insulin on the permeability of d and l xylose and d and l arabinose in rat diaphragm muscle,effects of on the permeability of d and l xylose and and l in diaphragm muscle
6,the effect of insulin alloxan diabetes and anoxia on the ultrastructure of the rat heart,the effect of bum bum insulin alloxan diabetes and anoxia on the ultrastructure of the rat blackleg heart
6,hepatic glucokinase a direct effect of insulin,liverwort glucokinase a direct effect of insulin
6,effect of hormones on the turnover of polysaccharides in connective tissues,effect of hormones along the dollar volume of polysaccharides in connective tissues
6,observations on the etiology and therapy of brittle diabetes,observations on the etiology aetiology and therapy of brittle diabetes
6,isolation of an insulin secretion granule fraction,isolation of associate in nursing insulin secretion granule fraction
6,insulin action in alloxan diabetes modified by actinomycin d,insulin action in alloxan diabetes modified by actinomycin d
6,insulin induced glomerulosclerosis in the rabbit,insulin in glomerulosclerosis induced the rabbit
6,the requirement for hydrocortisone in antibody forming tissue cultivated in serum free medium,the requirement for hydrocortisone in antibody forming demand tissue cultivated in serum absolve free medium
6,removal of interfering nucleotides from brain extracts containing substance p effect of drugs on brain concentrations of substance p,removal of interfering nucleotides from extracts substance effect of drugs on brain of substance p
6,studies on gastrin,studies on gastrin
6,lobuloalveolar differentiation in mouse mammary tissues in vitro,lobuloalveolar differentiation in mouse mammary tissues in vitro
6,iodoinsulin used to determine specific activity of iodine 131,iodoinsulin used iodine determine specific activity of to
6,jet injection of insulin vs the syringe and needle method,jet injection of cat valium insulin vs the syringe and fin needle method
6,insulin inducer of pyruvate kinase,insulin persuader of pyruvate kinase
6,association of acute local reactions to insulin with an insulin binding gamma i m antibody,association of penetrating local reactions to insulin with associate in nursing insulin binding gamma i grand antibody
6,acromegaly the effects of various steroid hormones on the insulin induced growth hormone response,acromegaly effects of various steroid hormones on the insulin induced growth response
6,stimulation by insulin of the formation of ribonucleic acid and protein by mammary tissues in vitro,stimulus by insulin of the formation of ribonucleic acid and protein by mammary tissue paper inch vitro
6,the effects of secretin pancreozymin and gastrin on insulin and glucagon secretion in anesthetized dogs,the secretin pancreozymin and gastrin insulin and secretion in anesthetized dogs
6,human placental lactogen studies of its acute metabolic effects and disposition in normal man,human being placental lactogen studies of its acute metabolic effects and disposition in rule man
6,a receptor mechanism for the inhibition of insulin release by epinephrine in man,angstrom sense organ mechanism for the inhibition of insulin release by epinephrine in man
6,a comparison of the effects of tolazamide and tolbutamide upon blood glucose and serum insulin and lipid levels in diabetic subjects,of tolazamide of the effects lipid subjects and tolbutamide upon blood glucose and serum insulin and a levels in diabetic comparison
